"championId","championname","role1","role2","championLevel","attack","defense","magic","difficulty","hp","mp","mpperlevel","movespeed","armor","spellblock","attackrange","hpregen","mpregen","crit","attackdamage","attackspeed","summoners_playing","total_championpoints"
"98","Shen","Tank","n/a",2,3,9,3,4,540,400,0,340,34,32.1,125,8.5,50,0,60,0.751,702,2563931
"75","Nasus","Fighter","Tank",2,7,5,6,6,561.2,325.6,42,350,34,32.1,125,9,7.44,0,67,0.638,705,2554263
"126","Jayce","Fighter","Marksman",2,8,4,3,7,560,375,45,335,27,30,125,6,6,0,54,0.658,693,2547112
"711",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,740,2542001
"516","Ornn","Tank","Fighter",2,5,9,3,5,590,340.6,45,335,33,32.1,175,9,8.01,0,69,0.625,712,2541961
"58","Renekton","Fighter","Tank",2,8,5,2,3,575,100,0,345,35,32.1,125,8,0,0,69,0.665,688,2527837
"76","Nidalee","Assassin","Mage",2,5,4,7,8,545,295.6,45,335,28,30,525,6,6,0,61,0.638,686,2521375
"427","Ivern","Support","Mage",2,3,5,7,7,585,450,60,330,27,32.1,475,7,6,0,50,0.644,713,2519450
"55","Katarina","Assassin","Mage",2,4,3,9,8,602,0,0,340,27.88,32.1,125,7.5,0,0,58,0.658,707,2509597
"555","Pyke","Support","Assassin",2,9,3,1,7,600,415,50,330,45,32,150,7,8,0,62,0.667,691,2509435
"150","Gnar","Fighter","Tank",2,6,5,5,8,510,100,0,335,32,30,175,4.5,0,0,59,0.625,696,2508527
"91","Talon","Assassin","n/a",2,9,3,1,7,588,377.2,37,335,30,39,125,8.5,7.6,0,68,0.625,663,2502398
"429","Kalista","Marksman","Marksman",2,8,2,4,7,534,250,45,325,21,30,525,3.75,6.3,0,69,0.694,688,2494125
"143","Zyra","Mage","Support",2,4,3,8,7,504,418,25,340,29,30,575,5.5,13,0,53.376,0.625,714,2493782
"432","Bard","Support","Mage",2,4,4,5,9,560,350,50,330,34,30,500,5.5,6,0,52,0.625,689,2490544
"77","Udyr","Fighter","Tank",2,8,7,4,7,594,271,30,350,34,32.1,125,6,7.5,0,66,0.658,691,2470664
"103","Ahri","Mage","Assassin",2,3,4,8,5,526,418,25,330,20.88,30,550,6.5,8,0,53.04,0.668,673,2468127
"131","Diana","Fighter","Mage",2,7,6,8,4,570,375,25,345,31,32.1,150,7.5,8,0,57,0.625,680,2467288
"154","Zac","Tank","Fighter",2,3,7,7,8,615,0,0,340,33,32,175,8,0,0,60,0.736,702,2457003
"59","JarvanIV","Tank","Fighter",2,6,8,3,5,570,300,40,340,34,32.1,175,8,6.5,0,64,0.658,668,2455834
"119","Draven","Marksman","Marksman",2,9,3,1,8,605,360.56,39,330,29,30,550,3.75,8.042,0,60,0.679,699,2449065
"60","Elise","Mage","Fighter",2,6,5,7,9,534,324,50,330,27,30,550,5.5,6,0,55,0.625,673,2446204
"142","Zoe","Mage","Support",2,1,7,8,5,560,425,25,340,20.8,30,550,6.5,8,0,58,0.625,689,2442581
"83","Yorick","Fighter","Tank",3,6,6,4,6,580,300,40,340,39,32,175,8,7.5,0,62,0.625,287,2440113
"268","Azir","Mage","Marksman",2,6,3,8,9,552,480,21,335,19.04,30,525,7,8,0,52,0.625,672,2429950
"266","Aatrox","Fighter","Tank",2,8,4,3,4,580,0,0,345,38,32.1,175,3,0,0,60,0.651,680,2429049
"112","Viktor","Mage","n/a",2,2,4,10,9,530,405,25,335,23,30,525,8,8,0,53,0.658,668,2427927
"134","Syndra","Mage","Support",2,2,3,9,8,523,480,40,330,24.712,30,550,6.5,8,0,53.872,0.625,663,2417204
"110","Varus","Marksman","Mage",2,7,3,4,2,530,360,33,330,27,30,575,3.5,8,0,61,0.658,677,2408195
"18","Tristana","Marksman","Assassin",2,9,3,5,4,559,250,32,325,26,30,525,3.75,7.2,0,61,0.656,675,2400369
"875","Sett","Fighter","Tank",2,8,5,1,2,600,0,0,340,33,32,125,7,0,0,60,0.625,671,2400335
"203","Kindred","Marksman","Marksman",2,8,2,2,4,540,300,35,325,29,30,500,7,7,0,65,0.625,649,2389519
"122","Darius","Fighter","Tank",2,9,5,1,2,582.24,263,37.5,340,39,32.1,175,10,6.6,0,64,0.625,665,2385951
"498","Xayah","Marksman","Marksman",2,10,6,1,5,590,340,40,325,25,30,525,3.25,8.25,0,60,0.625,655,2372299
"360",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,653,2359215
"221",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,682,2338545
"421","RekSai","Fighter","n/a",2,8,5,2,3,570,100,0,335,36,32.1,175,7.5,0,0,64,0.667,649,2333358
"888",NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,139,2325511
"246","Qiyana","Assassin","Fighter",2,0,2,4,8,590,320,50,335,28,32.1,150,8.5,8,0,64,0.625,660,2324626
"222","Jinx","Marksman","Marksman",2,9,2,4,6,610,245,45,325,28,30,525,3.75,6.7,0,57,0.625,636,2322865
"72","Skarner","Fighter","Tank",2,7,6,5,5,601.28,320,40,335,38,32.1,125,9,7.206,0,65,0.625,667,2319716
"29","Twitch","Marksman","Assassin",2,9,2,3,6,612,287.2,40,330,27,30,550,3.75,7.256,0,59,0.679,633,2319280
"523","Aphelios","Marksman","Marksman",2,6,2,1,10,530,348,42,325,28,26,550,3.25,6.5,0,57,0.64,654,2317846
"53","Blitzcrank","Tank","Fighter",2,4,8,5,4,582.6,267.2,40,325,37,32.1,125,8.5,8.5,0,61.54,0.625,642,2312344
"84","Akali","Assassin","n/a",2,5,3,8,7,575,200,0,345,23,37,125,8,50,0,62.4,0.625,628,2311092
"38","Kassadin","Assassin","Mage",2,3,5,8,8,576,397.6,67,335,19,30,150,6,6,0,58.852,0.64,632,2310167
"92","Riven","Fighter","Assassin",2,8,5,1,8,560,0,0,340,33,32.1,125,8.5,0,0,64,0.625,633,2302360
"41","Gangplank","Fighter","n/a",2,7,6,4,9,540,282,40,345,35,32.1,125,6,7.5,0,64,0.658,627,2282599
"166",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,649,2273715
"235","Senna","Marksman","Mage",2,7,2,6,7,520,350,45,330,28,30,600,3.5,11.5,0,50,0.625,602,2238847
"61","Orianna","Mage","Support",2,4,3,9,7,530,418,25,325,17.04,26,525,7,8,0,40.368,0.658,615,2229467
"240","Kled","Fighter","Tank",2,8,2,2,7,340,100,0,345,35,32.1,125,6,0,0,65,0.625,640,2210445
"517","Sylas","Mage","Assassin",2,3,4,8,5,525,280,50,340,27,32,175,9,7,0,61,0.645,599,2208444
"105","Fizz","Assassin","Fighter",2,6,4,7,6,570,317.2,37,335,22.412,32.1,175,8,6,0,58.04,0.658,605,2204347
"221",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59,2196323
"8","Vladimir","Mage","n/a",2,2,6,8,7,537,2,0,330,23,30,450,7,0,0,55,0.658,606,2188099
"83","Yorick","Fighter","Tank",2,6,6,4,6,580,300,40,340,39,32,175,8,7.5,0,62,0.625,628,2175545
"164","Camille","Fighter","Tank",2,8,6,3,4,575.6,338.8,32,340,35,32.1,125,8.5,8.15,0,68,0.644,612,2164925
"83","Yorick","Fighter","Tank",4,6,6,4,6,580,300,40,340,39,32,175,8,7.5,0,62,0.625,134,2156186
"24","Jax","Fighter","Assassin",2,7,5,7,5,592.8,338.8,32,350,36,32.1,125,8.5,7.576,0,68,0.638,586,2137863
"120","Hecarim","Fighter","Tank",2,8,6,4,6,580,277.2,40,345,36,32.1,175,7,6.5,0,66,0.67,592,2127349
"887",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,2124258
"7","Leblanc","Assassin","Mage",2,1,4,10,9,528,334,50,340,21.88,30,525,7.5,6,0,54.88,0.625,590,2113489
"526",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,2104750
"39","Irelia","Fighter","Assassin",2,7,4,5,5,580,350,30,335,36,32,200,8.5,8,0,63,0.656,579,2103677
"497","Rakan","Support","n/a",2,2,4,8,5,540,315,50,335,32,32.1,300,5,8.75,0,62,0.635,602,2090685
"51","Caitlyn","Marksman","Marksman",2,8,2,2,6,510,313.7,35,330,28,30,650,3.5,7.4,0,64,0.681,559,2084634
"166",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,2070178
"107","Rengar","Assassin","Fighter",2,7,4,2,8,585,4,0,345,34,32.1,125,7,0,0,68,0.667,570,2026181
"245","Ekko","Assassin","Fighter",2,5,3,7,8,585,280,50,340,32,32,125,9,7,0,58,0.688,559,2011932
"145","Kaisa","Marksman","Marksman",2,8,5,3,6,600,344.88,38,335,28,30,525,3.5,8.2,0,59,0.644,536,1982714
"114","Fiora","Fighter","Assassin",2,10,4,2,3,550,300,40,345,33,32.1,150,8.5,8,0,68,0.69,547,1960664
"141","Kayn","Fighter","Assassin",2,10,6,1,8,585,410,50,340,38,32.1,175,8,11.5,0,68,0.669,533,1914429
"238","Zed","Assassin","n/a",2,9,2,1,7,584,200,0,345,32,32.1,125,7,50,0,63,0.651,544,1897536
"888",NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210,1841410
"67","Vayne","Marksman","Assassin",2,10,1,1,8,515,231.8,35,330,23,30,550,3.5,6.972,0,60,0.658,506,1836780
"83","Yorick","Fighter","Tank",6,6,6,4,6,580,300,40,340,39,32,175,8,7.5,0,62,0.625,41,1833313
"412","Thresh","Support","Fighter",2,5,6,6,7,560.52,273.92,44,335,28,30,450,7,6,0,56,0.625,496,1829915
"104","Graves","Marksman","Marksman",2,8,5,3,3,555,325,40,340,33,32,425,8,8,0,68,0.475,508,1822362
"236","Lucian","Marksman","Marksman",2,8,5,3,6,571,348.88,38,335,28,30,500,3.75,8.176,0,64,0.638,489,1775668
"72","Skarner","Fighter","Tank",6,7,6,5,5,601.28,320,40,335,38,32.1,125,9,7.206,0,65,0.625,38,1768457
"121","Khazix","Assassin","n/a",2,9,4,3,6,572.8,327.2,40,350,36,32.1,125,7.5,7.59,0,63,0.668,489,1746381
"64","LeeSin","Fighter","Assassin",2,8,5,3,6,575,200,0,345,33,32.1,125,7.5,50,0,70,0.651,476,1716289
"136","AurelionSol","Mage","n/a",6,2,3,8,7,575,350,50,325,19,30,550,7,6,0,57,0.625,44,1696932
"157","Yasuo","Fighter","Assassin",2,8,4,4,10,490,100,0,345,30,32,175,6.5,0,0,60,0.697,459,1690341
"202","Jhin","Marksman","Mage",2,10,2,6,6,585,300,50,330,24,30,550,3.75,6,0,59,0.625,437,1558576
"526",NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,174,1503417
"888",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,426,1502560
"526",NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,91,1488182
"81","Ezreal","Marksman","Mage",2,7,2,6,7,530,375,50,325,22,30,550,4,8.5,0,60,0.625,419,1465486
"526",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,440,1464556
"711",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,37,1396419
"888",NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41,1378373
"895",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,383,1290702
"200",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,361,1148896
"200",NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,1031519
"200",NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113,927883
"27","Singed","Tank","Fighter",1,4,8,7,5,580,330,45,345,34,32.1,125,9.5,7.5,0,63,0.613,1100,850575
"143","Zyra","Mage","Support",1,4,3,8,7,504,418,25,340,29,30,575,5.5,13,0,53.376,0.625,1067,844467
"133","Quinn","Marksman","Assassin",1,9,4,2,5,532.8,268.8,35,335,28,30,525,5.5,6.972,0,59,0.668,1146,841806
"161","Velkoz","Mage","n/a",1,2,2,10,8,520,469,21,340,21.88,30,525,5.5,8,0,54.9379,0.625,1060,827297
"895",NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,99,825344
"136","AurelionSol","Mage","n/a",1,2,3,8,7,575,350,50,325,19,30,550,7,6,0,57,0.625,1049,823099
"200",NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15,821592
"166",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,819849
"44","Taric","Support","Fighter",1,4,8,5,3,575,300,60,340,40,32.1,150,6,8.5,0,55,0.625,1053,816549
"711",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1074,803253
"221",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1051,796673
"36","DrMundo","Fighter","Tank",1,5,7,6,5,582.52,0,0,345,36,32.1,125,8,0,0,61.27,0.721,976,794201
"518","Neeko","Mage","Support",1,1,1,9,5,540,450,30,340,21,30,550,7.5,7,0,48,0.625,1045,792409
"32","Amumu","Tank","Mage",1,2,6,8,3,613.12,287.2,40,335,33,32.1,125,9,7.382,0,53.38,0.736,982,781107
"83","Yorick","Fighter","Tank",1,6,6,4,6,580,300,40,340,39,32,175,8,7.5,0,62,0.625,1049,768378
"37","Sona","Support","Mage",1,5,2,8,4,482.36,340.6,45,325,28,30,550,5.5,11.5,0,49,0.644,979,764703
"240","Kled","Fighter","Tank",1,8,2,2,7,340,100,0,345,35,32.1,125,6,0,0,65,0.625,995,763554
"19","Warwick","Fighter","Tank",1,9,5,3,3,550,280,35,335,33,32.1,125,4,7.466,0,65,0.638,997,758943
"350","Yuumi","Support","Mage",1,5,1,8,2,480,400,45,330,25,25,500,7,10,0,55,0.625,1001,751256
"86","Garen","Fighter","Tank",1,7,7,1,5,620,0,0,340,36,32.1,175,8,0,0,66,0.625,941,742963
"72","Skarner","Fighter","Tank",1,7,6,5,5,601.28,320,40,335,38,32.1,125,9,7.206,0,65,0.625,1005,740815
"33","Rammus","Tank","Fighter",1,4,10,5,5,564.48,310.44,33,335,36,32.1,125,8,7.84,0,55.88,0.656,954,737787
"420","Illaoi","Fighter","Tank",1,8,6,3,4,585.6,300,40,340,35,32.1,125,9.5,7.5,0,68,0.571,942,731994
"26","Zilean","Support","Mage",1,2,5,8,6,504,452,30,335,24,30,550,5.5,11.335,0,51.64,0.625,954,731843
"887",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,954,727395
"427","Ivern","Support","Mage",1,3,5,7,7,585,450,60,330,27,32.1,475,7,6,0,50,0.644,1019,726515
"34","Anivia","Mage","Support",1,1,4,10,10,480,495,25,325,21.22,30,600,5.5,8,0,51.376,0.625,911,722739
"74","Heimerdinger","Mage","Support",1,2,6,8,8,488,385,20,340,19.04,30,550,7,8,0,55.536,0.625,952,719746
"201","Braum","Support","Tank",1,3,9,4,3,540,310.6,45,335,47,32.1,125,8.5,6,0,55.376,0.644,944,717000
"77","Udyr","Fighter","Tank",1,8,7,4,7,594,271,30,350,34,32.1,125,6,7.5,0,66,0.658,975,714750
"57","Maokai","Tank","Mage",1,3,8,6,3,565,375,43,335,39,32.1,125,5,7.2,0,63.54,0.8,907,707907
"78","Poppy","Tank","Fighter",1,6,7,2,6,540,280,40,345,38,32,125,8,7,0,64,0.625,945,700309
"20","Nunu","Tank","Fighter",1,4,6,7,4,570,280,42,345,32,32.1,125,5,7,0,61,0.625,920,699334
"142","Zoe","Mage","Support",1,1,7,8,5,560,425,25,340,20.8,30,550,6.5,8,0,58,0.625,938,697635
"31","Chogath","Tank","Mage",1,3,7,7,5,574.4,272.2,40,345,38,32.1,125,9,7.206,0,69,0.625,866,693539
"6","Urgot","Fighter","Tank",1,8,5,3,8,585,340,45,330,36,32.1,350,7.5,7.25,0,63,0.625,927,692565
"1","Annie","Mage","n/a",1,2,3,10,6,524,418,25,335,19.22,30,625,5.5,8,0,50.41,0.579,862,691110
"147",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,927,689030
"16","Soraka","Support","Mage",1,2,5,7,3,535,425,40,325,32,30,550,2.5,11.5,0,50,0.625,908,685500
"113","Sejuani","Tank","Fighter",1,5,7,6,4,560,400,40,340,34,32.1,150,8.5,7,0,66,0.688,897,679101
"267","Nami","Support","Mage",1,4,3,7,5,475,365,43,335,29,30,550,5.5,11.5,0,51.208,0.644,876,675884
"154","Zac","Tank","Fighter",1,3,7,7,8,615,0,0,340,33,32,175,8,0,0,60,0.736,857,673812
"23","Tryndamere","Fighter","Assassin",1,10,5,2,5,625.64,100,0,345,33,32.1,125,8.5,0,0,69,0.67,886,672630
"14","Sion","Tank","Fighter",1,5,9,3,5,545,330,42,345,32,32.1,175,7.5,8,0,68,0.679,866,671032
"254","Vi","Fighter","Assassin",1,8,5,3,4,585,295,45,340,30,32.1,125,10,8,0,63,0.644,860,670210
"48","Trundle","Fighter","Tank",1,7,6,2,5,616,281,45,350,37,32.1,175,6,7.5,0,68,0.67,836,667998
"62","MonkeyKing","Fighter","Tank",1,8,5,2,3,540,300,45,345,31,28,175,4,8,0,68,0.711,816,665393
"68","Rumble","Fighter","Mage",1,3,6,8,10,589,100,0,345,31,32.1,125,8,0,0,61,0.644,888,665230
"163","Taliyah","Mage","Support",1,1,7,8,5,532,425,30,335,20,30,525,7,9.335,0,58,0.625,839,658534
"30","Karthus","Mage","n/a",1,2,2,10,7,550,467,30.5,335,20.88,30,450,6.5,8,0,45.66,0.625,824,656109
"82","Mordekaiser","Fighter","n/a",1,4,6,7,4,575,100,0,335,37,32,175,5,0,0,61,0.625,823,651408
"516","Ornn","Tank","Fighter",1,5,9,3,5,590,340.6,45,335,33,32.1,175,9,8.01,0,69,0.625,867,650580
"40","Janna","Support","Mage",1,3,5,7,7,500,350,64,315,28,30,550,5.5,11.5,0,46,0.625,832,647288
"15","Sivir","Marksman","Marksman",1,9,3,1,4,562,284,50,335,26,30,500,3.25,8,0,63,0.625,759,644412
"63","Brand","Mage","n/a",1,2,2,9,4,519.68,469,21,340,21.88,30,550,5.5,10.665,0,57.04,0.625,802,643042
"13","Ryze","Mage","Fighter",1,2,2,10,7,575,300,50,340,22,36,550,8,8,0,58,0.625,825,641559
"246","Qiyana","Assassin","Fighter",1,0,2,4,8,590,320,50,335,28,32.1,150,8.5,8,0,64,0.625,856,639905
"876","Lillia","Fighter","Mage",1,0,2,10,8,580,410,50,330,20,32.1,325,9,11.5,0,61,0.625,830,639618
"119","Draven","Marksman","Marksman",1,9,3,1,8,605,360.56,39,330,29,30,550,3.75,8.042,0,60,0.679,817,638882
"106","Volibear","Fighter","Tank",1,7,7,4,3,580,350,50,340,31,32,150,9,6.25,0,60,0.625,842,637859
"11","MasterYi","Assassin","Fighter",1,10,4,2,4,598.56,250.56,42,355,33,32.1,125,7.5,7.256,0,66,0.679,838,636002
"200",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,959,635815
"102","Shyvana","Fighter","Tank",1,8,6,3,4,595,100,0,350,38,32.1,125,8.5,0,0,66,0.658,812,635550
"895",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,929,633824
"55","Katarina","Assassin","Mage",1,4,3,9,8,602,0,0,340,27.88,32.1,125,7.5,0,0,58,0.658,834,630704
"115","Ziggs","Mage","n/a",1,2,4,9,4,536,480,23.5,325,21.544,30,550,6.5,8,0,54.208,0.656,791,629324
"122","Darius","Fighter","Tank",1,9,5,1,2,582.24,263,37.5,340,39,32.1,175,10,6.6,0,64,0.625,796,622477
"888",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,910,622475
"9","Fiddlesticks","Mage","Support",1,2,3,9,9,580.4,500,28,335,34,30,480,5.5,8,0,55.36,0.625,765,621508
"266","Aatrox","Fighter","Tank",1,8,4,3,4,580,0,0,345,38,32.1,175,3,0,0,60,0.651,789,620655
"35","Shaco","Assassin","n/a",1,8,4,6,9,587,297.2,40,350,30,32.1,125,8.5,7.156,0,63,0.694,821,620050
"10","Kayle","Fighter","Support",1,6,6,7,7,600,330,50,335,26,34,175,5,8,0,50,0.625,762,618272
"89","Leona","Tank","Support",1,4,8,3,4,576.16,302.2,40,335,47,32.1,125,8.5,6,0,60.04,0.625,792,617984
"90","Malzahar","Mage","Assassin",1,2,2,9,6,537,375,27.5,335,18,30,500,6,8,0,55,0.625,825,617780
"223","TahmKench","Support","Tank",1,3,9,6,5,600,325,40,335,47,32.1,175,6.5,8,0,56,0.658,807,616968
"43","Karma","Mage","Support",1,1,7,8,5,534,374,50,335,26,30,525,5.5,11.5,0,53.544,0.625,753,616943
"2","Olaf","Fighter","Tank",1,9,5,3,3,597.24,315.6,42,350,35,32.1,125,8.5,7.466,0,68,0.694,762,616562
"111","Nautilus","Tank","Fighter",1,4,6,6,6,576.48,400,47,325,39,32.1,175,8.5,8.626,0,61,0.706,788,616388
"56","Nocturne","Assassin","Fighter",1,9,5,2,4,585,275,35,345,38,32.1,125,7,7,0,62,0.721,792,616328
"50","Swain","Mage","Fighter",1,2,6,9,8,525,468,28.5,325,22.72,30,525,7,8,0,58,0.625,786,615341
"59","JarvanIV","Tank","Fighter",1,6,8,3,5,570,300,40,340,34,32.1,175,8,6.5,0,64,0.658,783,610301
"92","Riven","Fighter","Assassin",1,8,5,1,8,560,0,0,340,33,32.1,125,8.5,0,0,64,0.625,779,609008
"3","Galio","Tank","Mage",1,1,10,6,5,562,500,40,335,24,32,150,8,9.5,0,59,0.625,769,608605
"150","Gnar","Fighter","Tank",1,6,5,5,8,510,100,0,335,32,30,175,4.5,0,0,59,0.625,794,606039
"127","Lissandra","Mage","n/a",1,2,5,8,6,550,475,30,325,22,30,550,7,8,0,53,0.656,761,605972
"45","Veigar","Mage","n/a",1,2,2,10,7,505,490,26,340,23,32,550,6.5,8,0,52,0.625,717,605699
"98","Shen","Tank","n/a",1,3,9,3,4,540,400,0,340,34,32.1,125,8.5,50,0,60,0.751,773,602561
"42","Corki","Marksman","Marksman",1,8,3,6,6,518,350.16,34,325,28,30,550,5.5,7.424,0,55,0.638,764,602383
"58","Renekton","Fighter","Tank",1,8,5,2,3,575,100,0,345,35,32.1,125,8,0,0,69,0.665,784,600811
"117","Lulu","Support","Mage",1,4,5,7,5,525,350,55,330,29,30,550,6,11,0,47,0.625,745,599156
"105","Fizz","Assassin","Fighter",1,6,4,7,6,570,317.2,37,335,22.412,32.1,175,8,6,0,58.04,0.658,791,598293
"268","Azir","Mage","Marksman",1,6,3,8,9,552,480,21,335,19.04,30,525,7,8,0,52,0.625,844,596804
"497","Rakan","Support","n/a",1,2,4,8,5,540,315,50,335,32,32.1,300,5,8.75,0,62,0.635,797,592267
"25","Morgana","Mage","Support",1,1,6,8,1,560,340,60,335,25,30,450,5.5,11,0,56,0.625,727,589800
"875","Sett","Fighter","Tank",1,8,5,1,2,600,0,0,340,33,32,125,7,0,0,60,0.625,769,587466
"526",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,860,587134
"85","Kennen","Mage","Marksman",1,6,4,7,4,541,200,0,335,29,30,550,5.5,50,0,48,0.625,752,584838
"80","Pantheon","Fighter","Assassin",1,9,4,3,4,580,317.12,31,355,40,28,175,10,7.356,0,64,0.644,749,584442
"110","Varus","Marksman","Mage",1,7,3,4,2,530,360,33,330,27,30,575,3.5,8,0,61,0.658,740,583337
"360",NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,777,579290
"75","Nasus","Fighter","Tank",1,7,5,6,6,561.2,325.6,42,350,34,32.1,125,9,7.44,0,67,0.638,686,579058
"555","Pyke","Support","Assassin",1,9,3,1,7,600,415,50,330,45,32,150,7,8,0,62,0.667,767,577995
"28","Evelynn","Assassin","Mage",1,4,2,7,10,572,315.6,42,335,37,32.1,125,8.5,8.108,0,61,0.667,758,577327
"498","Xayah","Marksman","Marksman",1,10,6,1,5,590,340,40,325,25,30,525,3.25,8.25,0,60,0.625,711,572290
"76","Nidalee","Assassin","Mage",1,5,4,7,8,545,295.6,45,335,28,30,525,6,6,0,61,0.638,752,570373
"421","RekSai","Fighter","n/a",1,8,5,2,3,570,100,0,335,36,32.1,175,7.5,0,0,64,0.667,779,568259
"21","MissFortune","Marksman","Marksman",1,8,2,5,1,570,325.84,35,325,28,30,550,3.75,8.042,0,52,0.656,697,565495
"17","Teemo","Marksman","Assassin",1,5,3,7,6,528,334,20,330,24.3,30,500,5.5,9.6,0,54,0.69,696,564449
"103","Ahri","Mage","Assassin",1,3,4,8,5,526,418,25,330,20.88,30,550,6.5,8,0,53.04,0.668,698,562686
"7","Leblanc","Assassin","Mage",1,1,4,10,9,528,334,50,340,21.88,30,525,7.5,6,0,54.88,0.625,773,561596
"523","Aphelios","Marksman","Marksman",1,6,2,1,10,530,348,42,325,28,26,550,3.25,6.5,0,57,0.64,788,561207
"69","Cassiopeia","Mage","n/a",1,2,3,9,10,560,350,40,328,18,32,550,5.5,8,0,53,0.647,716,558810
